SVN,Frame,Memory,Memory (Managed),Gen 0 GC,Gen 1 GC,Gen 2 GC,Processors,Frame Rate,Frame Time,Shadow Primitives,Render Primitives,Render Process,Updater Process,Loader Process,Sound Process
1.6,3193,0,168588040,922,109,38,4,16,0.063908,1151,2518,82,47,0,3
1.6,3194,0,168671672,922,109,38,4,16,0.063322,1151,2518,82,47,0,3
1.6,3195,0,168728880,922,109,38,4,16,0.062644,1151,2511,82,47,0,3
1.6,3196,0,168786088,922,109,38,4,17,0.058560,1151,2512,82,47,0,3
1.6,3197,0,168859576,922,109,38,4,17,0.059196,1150,2504,86,56,0,3
1.6,3198,0,168892344,922,109,38,4,17,0.058772,1151,2505,86,56,0,3
1.6,3199,0,168992376,922,109,38,4,17,0.057361,1151,2504,86,56,0,3
1.6,3200,0,169049464,922,109,38,4,18,0.056067,1150,2503,86,56,0,3
1.6,3201,0,169098544,922,109,38,4,18,0.056287,1150,2499,86,56,0,3
1.6,3202,0,169163664,922,109,38,4,18,0.054700,1150,2499,99,29,0,2
1.6,3203,0,169212680,922,109,38,4,18,0.055001,1150,2502,99,29,0,2
1.6,3204,0,169269896,922,109,38,4,19,0.053359,1147,2502,99,29,0,2
1.6,3205,0,169335744,922,109,38,4,19,0.052210,1147,2503,99,29,0,2
1.6,3206,0,169392984,922,109,38,4,20,0.050686,1149,2503,99,29,0,2
1.6,3207,0,169458040,922,109,38,4,20,0.049924,1147,2501,98,25,0,3
1.6,3208,0,167966984,923,109,38,4,20,0.050836,1146,2498,98,25,0,3
1.6,3209,0,168024240,923,109,38,4,19,0.052127,1146,2494,98,25,0,3
1.6,3210,0,168095800,923,109,38,4,19,0.051605,1146,2493,98,25,0,3
1.6,3211,0,168218480,923,109,38,4,19,0.052997,1134,2490,98,25,0,3
1.6,3212,0,168324952,923,109,38,4,18,0.054088,1126,2488,82,51,1,7
1.6,3213,0,168390368,923,109,38,4,18,0.055091,1126,2490,82,51,1,7
1.6,3214,0,170397952,924,109,38,4,18,0.055699,1127,2490,82,51,1,7
1.6,3215,0,170487600,924,109,38,4,17,0.057143,1126,2490,82,51,1,7
1.6,3216,0,170544768,924,109,38,4,17,0.057148,1126,2486,82,51,1,7
1.6,3217,0,170609656,924,109,38,4,17,0.058183,1127,2490,90,37,0,2
1.6,3218,0,170666728,924,109,38,4,17,0.058297,1127,2490,90,37,0,2
1.6,3219,0,170732184,924,109,38,4,17,0.058068,1127,2488,90,37,0,2
1.6,3220,0,170814720,924,109,38,4,17,0.058358,1127,2488,90,37,0,2
1.6,3221,0,170855592,924,109,38,4,18,0.056420,1128,2489,90,37,0,2
1.6,3222,0,170911800,924,109,38,4,18,0.055115,1130,2491,92,42,0,2
1.6,3223,0,170976992,924,109,38,4,18,0.054055,1130,2489,92,42,0,2
1.6,3224,0,171034208,924,109,38,4,19,0.053281,1130,2479,92,42,0,2
1.6,3225,0,171075080,924,109,38,4,19,0.051746,1129,2479,92,42,0,2
1.6,3226,0,171149224,924,109,38,4,20,0.051222,1115,2465,92,42,0,2
1.6,3227,0,171214016,924,109,38,4,20,0.050073,1115,2464,92,39,0,2
1.6,3228,0,171254896,924,109,38,4,20,0.048926,1115,2465,92,39,0,2
1.6,3229,0,171312184,924,109,38,4,21,0.047100,1115,2465,92,39,0,2
1.6,3230,0,171369368,924,109,38,4,22,0.046050,1119,2466,92,39,0,2
1.6,3231,0,168824256,925,110,38,4,22,0.044701,1124,2466,92,39,0,2
1.6,3232,0,168932848,925,110,38,4,23,0.044103,1124,2468,92,39,0,2
1.6,3233,0,168998160,925,110,38,4,24,0.042192,1124,2468,91,29,0,2
1.6,3234,0,169038960,925,110,38,4,24,0.041075,1114,2465,91,29,0,2
1.6,3235,0,169088064,925,110,38,4,24,0.040923,1114,2465,91,29,0,2
1.6,3236,0,169153280,925,110,38,4,25,0.039942,1114,2469,91,29,0,2
1.6,3237,0,169185976,925,110,38,4,26,0.038726,1114,2469,91,29,0,2
1.6,3238,0,169234936,925,110,38,4,27,0.037259,1114,2469,91,29,0,2
1.6,3239,0,169294200,925,110,38,4,27,0.036948,1120,2470,91,29,0,2
1.6,3240,0,169359504,925,110,38,4,27,0.036789,1118,2470,93,37,1,2
1.6,3241,0,169433008,925,110,38,4,27,0.037195,1120,2470,93,37,1,2
1.6,3242,0,169465688,925,110,38,4,27,0.036489,1121,2470,93,37,1,2
1.6,3243,0,169522888,925,110,38,4,27,0.037723,1121,2468,93,37,1,2
1.6,3244,0,169555576,925,110,38,4,26,0.038879,1121,2467,93,37,1,2
1.6,3245,0,169620928,925,110,38,4,26,0.037830,1121,2465,93,37,1,2
1.6,3246,0,169688248,925,110,38,4,27,0.037595,1121,2465,93,37,1,2
1.6,3247,0,169752984,925,110,38,4,26,0.038525,1121,2465,93,44,0,3
1.6,3248,0,169793856,925,110,38,4,25,0.039585,1121,2464,93,44,0,3
1.6,3249,0,169859256,925,110,38,4,26,0.038840,1123,2464,93,44,0,3
1.6,3250,0,169892024,925,110,38,4,25,0.039416,1123,2464,93,44,0,3
1.6,3251,0,169949280,925,110,38,4,25,0.039263,1123,2464,93,44,0,3
1.6,3252,0,170014696,925,110,38,4,25,0.040424,1123,2464,93,44,0,3
1.6,3253,0,170090344,925,110,38,4,25,0.040362,1123,2464,93,44,0,3
1.6,3254,0,170131256,925,110,38,4,26,0.038986,1123,2464,90,41,0,3
1.6,3255,0,170196640,925,110,38,4,25,0.040151,1123,2464,90,41,0,3
1.6,3256,0,170229304,925,110,38,4,25,0.039720,1121,2464,90,41,0,3
1.6,3257,0,170286552,925,110,38,4,25,0.039805,1121,2468,90,41,0,3
1.6,3258,0,170343712,925,110,38,4,26,0.038599,1118,2466,90,41,0,3
1.6,3259,0,170383952,925,110,38,4,25,0.039284,1119,2466,90,41,0,3
1.6,3260,0,168948792,926,110,38,4,26,0.038669,1119,2466,90,41,0,3
1.6,3261,0,168989752,926,110,38,4,25,0.039760,1119,2466,90,34,0,2
1.6,3262,0,169046920,926,110,38,4,26,0.039172,1119,2466,90,34,0,2
1.6,3263,0,169104168,926,110,38,4,26,0.038645,1119,2466,90,34,0,2
1.6,3264,0,169145056,926,110,38,4,26,0.039195,1122,2466,90,34,0,2
1.6,3265,0,169194096,926,110,38,4,26,0.038261,1122,2466,90,34,0,2
1.6,3266,0,169259376,926,110,38,4,26,0.038877,1121,2466,90,34,0,2
1.6,3267,0,169332776,926,110,38,4,27,0.037593,1121,2465,90,34,0,2
1.6,3268,0,169398184,926,110,38,4,26,0.038657,1121,2463,88,32,0,3
1.6,3269,0,169439080,926,110,38,4,26,0.038290,1101,2457,88,32,0,3
1.6,3270,0,169479920,926,110,38,4,26,0.038135,1101,2457,88,32,0,3
1.6,3271,0,169545288,926,110,38,4,27,0.037724,1100,2457,88,32,0,3
1.6,3272,0,169569864,926,110,38,4,26,0.038205,1100,2457,88,32,0,3
1.6,3273,0,169635288,926,110,38,4,26,0.038332,1100,2457,88,32,0,3
1.6,3274,0,169731872,926,110,38,4,26,0.037809,1100,2459,88,32,0,3
1.6,3275,0,169772592,926,110,38,4,26,0.038483,1100,2459,88,39,0,2
1.6,3276,0,169838056,926,110,38,4,26,0.038789,1107,2470,88,39,0,2
1.6,3277,0,169878920,926,110,38,4,26,0.039215,1107,2470,88,39,0,2
1.6,3278,0,169919776,926,110,38,4,26,0.038400,1107,2470,88,39,0,2
1.6,3279,0,169968792,926,110,38,4,26,0.038822,1107,2470,88,39,0,2
1.6,3280,0,170009480,926,110,38,4,26,0.038991,1107,2470,88,39,0,2
1.6,3281,0,170105432,926,110,38,4,25,0.039342,1107,2470,88,39,0,2
1.6,3282,0,170146280,926,110,38,4,26,0.038271,1107,2469,93,37,0,3
1.6,3283,0,170203456,926,110,38,4,26,0.039115,1109,2470,93,37,0,3
1.6,3284,0,170268816,926,110,38,4,26,0.038843,1109,2469,93,37,0,3
1.6,3285,0,170309688,926,110,38,4,26,0.038595,1109,2469,93,37,0,3
1.6,3286,0,170358568,926,110,38,4,26,0.038262,1111,2470,93,37,0,3
1.6,3287,0,170406976,926,110,38,4,27,0.037622,1111,2468,93,37,0,3
1.6,3288,0,168956440,927,110,38,4,26,0.037989,1111,2468,93,37,0,3
1.6,3289,0,169021864,927,110,38,4,26,0.038312,1111,2458,92,39,0,3
1.6,3290,0,169079128,927,110,38,4,26,0.037897,1111,2458,92,39,0,3
1.6,3291,0,169119952,927,110,38,4,27,0.037000,1113,2458,92,39,0,3
1.6,3292,0,169177096,927,110,38,4,26,0.038074,1113,2458,92,39,0,3
1.6,3293,0,169217952,927,110,38,4,27,0.036843,1113,2462,92,39,0,3
1.6,3294,0,169955000,927,110,38,4,27,0.037674,1113,2462,92,39,0,3
1.6,3295,0,170054648,927,110,38,4,26,0.037838,1113,2462,92,39,0,3
1.6,3296,0,170095528,927,110,38,4,27,0.037568,1113,2462,91,44,0,10
1.6,3297,0,170160952,927,110,38,4,26,0.038063,1113,2462,91,44,0,10
1.6,3298,0,170209976,927,110,38,4,25,0.039359,1113,2460,91,44,0,10
1.6,3299,0,170242656,927,110,38,4,26,0.038320,1115,2454,91,44,0,10
1.6,3300,0,170307936,927,110,38,4,26,0.038323,1115,2454,91,44,0,10
1.6,3301,0,170332512,927,110,38,4,26,0.038019,1115,2454,91,44,0,10
1.6,3302,0,170415544,927,110,38,4,27,0.036776,1118,2455,91,44,0,10
1.6,3303,0,170456432,927,110,38,4,27,0.036525,1118,2458,93,42,0,3
1.6,3304,0,170521784,927,110,38,4,27,0.037046,1118,2458,93,42,0,3
1.6,3305,0,170570896,927,110,38,4,27,0.036986,1118,2458,93,42,0,3
1.6,3306,0,170611648,927,110,38,4,27,0.037095,1105,2457,93,42,0,3
1.6,3307,0,170676952,927,110,38,4,27,0.037558,1105,2458,93,42,0,3
1.6,3308,0,170734184,927,110,38,4,27,0.036374,1105,2458,93,42,0,3
1.6,3309,0,170801848,927,110,38,4,27,0.037246,1105,2461,93,42,0,3
1.6,3310,0,170850008,927,110,38,4,27,0.037217,1105,2461,91,42,0,3
1.6,3311,0,170923536,927,110,38,4,26,0.038828,1095,2459,91,42,0,3
1.6,3312,0,170956264,927,110,38,4,26,0.038953,1095,2459,91,42,0,3
1.6,3313,0,171005240,927,110,38,4,25,0.039975,1095,2450,91,42,0,3
1.6,3314,0,171054280,927,110,38,4,26,0.038893,1095,2450,91,42,0,3
1.6,3315,0,171111456,927,110,38,4,26,0.037830,1096,2441,91,42,0,3
1.6,3316,0,169620536,928,110,38,4,26,0.037978,1095,2433,91,42,0,3
1.6,3317,0,169677752,928,110,38,4,26,0.038357,1096,2433,91,47,0,3
1.6,3318,0,169743104,928,110,38,4,26,0.037877,1096,2434,91,47,0,3
1.6,3319,0,169783960,928,110,38,4,26,0.037950,1096,2434,91,47,0,3
1.6,3320,0,169841208,928,110,38,4,26,0.037891,1096,2432,91,47,0,3
1.6,3321,0,169873904,928,110,38,4,26,0.037807,1097,2431,91,47,0,3
1.6,3322,0,169939328,928,110,38,4,26,0.037785,1097,2431,91,47,0,3
1.6,3323,0,170015008,928,110,38,4,27,0.036598,1097,2435,91,47,0,3
1.6,3324,0,170071296,928,110,38,4,27,0.037069,1099,2435,92,33,0,2
1.6,3325,0,170120352,928,110,38,4,27,0.036957,1099,2435,92,33,0,2
1.6,3326,0,170161200,928,110,38,4,26,0.037761,1099,2435,92,33,0,2
1.6,3327,0,170218400,928,110,38,4,27,0.037109,1099,2435,92,33,0,2
1.6,3328,0,170275672,928,110,38,4,26,0.038534,1099,2435,92,33,0,2
1.6,3329,0,170308376,928,110,38,4,26,0.038310,1099,2435,92,33,0,2
1.6,3330,0,170381936,928,110,38,4,26,0.038462,1099,2436,92,33,0,2
1.6,3331,0,170438888,928,110,38,4,27,0.037185,1099,2436,91,37,1,2
1.6,3332,0,170479688,928,110,38,4,26,0.038279,1099,2435,91,37,1,2
1.6,3333,0,170536712,928,110,38,4,26,0.038617,1099,2435,91,37,1,2
1.6,3334,0,170569424,928,110,38,4,26,0.038162,1099,2435,91,37,1,2
1.6,3335,0,170626656,928,110,38,4,25,0.039418,1099,2435,91,37,1,2
1.6,3336,0,170700248,928,110,38,4,26,0.038543,1101,2435,91,37,1,2
1.6,3337,0,170767776,928,110,38,4,25,0.039293,1101,2435,91,37,1,2
1.6,3338,0,170833192,928,110,38,4,26,0.038196,1101,2435,95,62,0,2
1.6,3339,0,170890512,928,110,38,4,26,0.037753,1093,2433,95,62,0,2
1.6,3340,0,170931144,928,110,38,4,26,0.038457,1093,2433,95,62,0,2
1.6,3341,0,170971928,928,110,38,4,26,0.038776,1093,2433,95,62,0,2
1.6,3342,0,171004696,928,110,38,4,26,0.038620,1093,2433,95,62,0,2
1.6,3343,0,171070048,928,110,38,4,26,0.038919,1093,2433,95,62,0,2
1.6,3344,0,171160808,928,110,38,4,25,0.039870,1092,2432,95,62,0,2
1.6,3345,0,169666168,929,110,38,4,25,0.039999,1092,2432,90,43,0,2
1.6,3346,0,169739712,929,110,38,4,25,0.039953,1092,2432,90,43,0,2
1.6,3347,0,169805088,929,110,38,4,25,0.039906,1084,2431,90,43,0,2
1.6,3348,0,169837784,929,110,38,4,25,0.039253,1082,2431,90,43,0,2
1.6,3349,0,169878664,929,110,38,4,25,0.040037,1082,2429,90,43,0,2
1.6,3350,0,169943984,929,110,38,4,25,0.039817,1082,2432,90,43,0,2
1.6,3351,0,170011608,929,110,38,4,25,0.040091,1078,2431,90,43,0,2
1.6,3352,0,170076400,929,110,38,4,25,0.040161,1078,2422,87,27,0,3
1.6,3353,0,170109168,929,110,38,4,25,0.040027,1079,2424,87,27,0,3
1.6,3354,0,170182712,929,110,38,4,26,0.039132,1081,2424,87,27,0,3
1.6,3355,0,170239848,929,110,38,4,26,0.038956,1081,2424,87,27,0,3
1.6,3356,0,170272528,929,110,38,4,25,0.039823,1081,2424,87,27,0,3
1.6,3357,0,170313088,929,110,38,4,26,0.038849,1081,2424,87,27,0,3
1.6,3358,0,170404912,929,110,38,4,26,0.039035,1081,2422,87,27,0,3
1.6,3359,0,170445056,929,110,38,4,26,0.039036,1081,2422,92,50,0,2
1.6,3360,0,170510472,929,110,38,4,26,0.038255,1081,2421,92,50,0,2
1.6,3361,0,170543168,929,110,38,4,26,0.037780,1081,2420,92,50,0,2
1.6,3362,0,170608576,929,110,38,4,26,0.037912,1086,2423,92,50,0,2
1.6,3363,0,170673688,929,110,38,4,26,0.038229,1086,2423,92,50,0,2
1.6,3364,0,170706456,929,110,38,4,26,0.038489,1086,2423,92,50,0,2
1.6,3365,0,170779488,929,110,38,4,26,0.038301,1086,2423,92,50,0,2
1.6,3366,0,170828584,929,110,38,4,27,0.037252,1086,2423,91,43,0,3
1.6,3367,0,170894008,929,110,38,4,27,0.037555,1086,2423,91,43,0,3
1.6,3368,0,170943032,929,110,38,4,26,0.038052,1086,2423,91,43,0,3
1.6,3369,0,170992040,929,110,38,4,26,0.037991,1086,2423,91,43,0,3
1.6,3370,0,171041112,929,110,38,4,26,0.038682,1087,2423,91,43,0,3
1.6,3371,0,171098304,929,110,38,4,25,0.039580,1087,2423,91,43,0,3
1.6,3372,0,171196072,929,110,38,4,26,0.038547,1087,2423,91,43,0,3
1.6,3373,0,169688848,930,110,38,4,26,0.039051,1087,2422,91,38,0,3
1.6,3374,0,169754120,930,110,38,4,26,0.038897,1084,2423,91,38,0,3
1.6,3375,0,169778696,930,110,38,4,26,0.038146,1091,2423,91,38,0,3
1.6,3376,0,169843928,930,110,38,4,26,0.038886,1090,2423,91,38,0,3
1.6,3377,0,169901144,930,110,38,4,25,0.039783,1090,2424,91,38,0,3
1.6,3378,0,169942048,930,110,38,4,25,0.039302,1089,2425,91,38,0,3
1.6,3379,0,170033736,930,110,38,4,26,0.038854,1089,2425,91,38,0,3
1.6,3380,0,170082496,930,110,38,4,25,0.039589,1089,2425,91,42,0,3
1.6,3381,0,170123312,930,110,38,4,26,0.038446,1086,2425,91,42,0,3
1.6,3382,0,170180600,930,110,38,4,26,0.038321,1084,2424,91,42,0,3
1.6,3383,0,170213272,930,110,38,4,26,0.038590,1083,2424,91,42,0,3
1.6,3384,0,170278576,930,110,38,4,26,0.038375,1083,2425,91,42,0,3
1.6,3385,0,170343824,930,110,38,4,26,0.038274,1088,2425,91,42,0,3
1.6,3386,0,170410712,930,110,38,4,26,0.038499,1088,2427,91,42,0,3
1.6,3387,0,170474496,930,110,38,4,27,0.037064,1089,2429,89,41,0,2
1.6,3388,0,170515328,930,110,38,4,27,0.037034,1089,2430,89,41,0,2
1.6,3389,0,170564360,930,110,38,4,27,0.037234,1087,2430,89,41,0,2
1.6,3390,0,170629616,930,110,38,4,28,0.036176,1087,2430,89,41,0,2
1.6,3391,0,170678656,930,110,38,4,27,0.036611,1088,2430,89,41,0,2
1.6,3392,0,170743976,930,110,38,4,27,0.037648,1088,2430,89,41,0,2
1.6,3393,0,170826208,930,110,38,4,27,0.037426,1091,2430,89,41,0,2
1.6,3394,0,170890024,930,110,38,4,26,0.037770,1088,2430,96,47,0,3
1.6,3395,0,170930768,930,110,38,4,26,0.038863,1094,2434,96,47,0,3
1.6,3396,0,170987952,930,110,38,4,26,0.038057,1094,2434,96,47,0,3
1.6,3397,0,171020688,930,110,38,4,26,0.037914,1094,2434,96,47,0,3
1.6,3398,0,171085920,930,110,38,4,26,0.038188,1093,2434,96,47,0,3
1.6,3399,0,171118608,930,110,38,4,26,0.038307,1093,2434,96,47,0,3
1.6,3400,0,171184048,930,110,38,4,26,0.038252,1093,2436,96,47,0,3
1.6,3401,0,169691840,931,110,38,4,26,0.038735,1093,2436,89,46,0,4
1.6,3402,0,169740880,931,110,38,4,26,0.038118,1092,2437,89,46,0,4
1.6,3403,0,169806152,931,110,38,4,26,0.038242,1092,2437,89,46,0,4
1.6,3404,0,169855200,931,110,38,4,26,0.038029,1092,2437,89,46,0,4
1.6,3405,0,169887928,931,110,38,4,26,0.038128,1092,2437,89,46,0,4
1.6,3406,0,169945144,931,110,38,4,26,0.038475,1092,2437,89,46,0,4
1.6,3407,0,170053184,931,110,38,4,25,0.039674,1092,2438,89,46,0,4
1.6,3408,0,170093080,931,110,38,4,25,0.039355,1093,2438,90,37,0,3
1.6,3409,0,170158408,931,110,38,4,26,0.038638,1105,2445,90,37,0,3
1.6,3410,0,170215592,931,110,38,4,25,0.039654,1105,2445,90,37,0,3
1.6,3411,0,170256416,931,110,38,4,25,0.039830,1105,2445,90,37,0,3
1.6,3412,0,170305400,931,110,38,4,25,0.039525,1105,2445,90,37,0,3
1.6,3413,0,170338168,931,110,38,4,25,0.039438,1105,2445,90,37,0,3
1.6,3414,0,170438368,931,110,38,4,25,0.039487,1105,2436,90,37,0,3
1.6,3415,0,170503792,931,110,38,4,25,0.039499,1107,2436,92,41,0,4
1.6,3416,0,170552848,931,110,38,4,26,0.038953,1107,2436,92,41,0,4
1.6,3417,0,170618296,931,110,38,4,26,0.039163,1106,2441,92,41,0,4
1.6,3418,0,170675536,931,110,38,4,24,0.040972,1105,2441,92,41,0,4
1.6,3419,0,170724544,931,110,38,4,24,0.041957,1105,2441,92,41,0,4
1.6,3420,0,170815616,931,110,38,4,24,0.041446,1105,2440,92,41,0,4
1.6,3421,0,170848328,931,110,38,4,24,0.041596,1106,2444,92,41,0,4
1.6,3422,0,170921904,931,110,38,4,23,0.042722,1108,2444,94,49,0,2
1.6,3423,0,170987280,931,110,38,4,24,0.041854,1108,2444,94,49,0,2
1.6,3424,0,171011856,931,110,38,4,24,0.042011,1108,2444,94,49,0,2
1.6,3425,0,171069032,931,110,38,4,24,0.042169,1108,2444,94,49,0,2
1.6,3426,0,171101712,931,110,38,4,24,0.042166,1107,2444,94,49,0,2
1.6,3427,0,171184888,931,110,38,4,24,0.042025,1107,2444,94,49,0,2
1.6,3428,0,169693008,932,110,38,4,24,0.041530,1107,2445,92,33,0,2
1.6,3429,0,169766504,932,110,38,4,25,0.040517,1107,2445,92,33,0,2
1.6,3430,0,169799168,932,110,38,4,24,0.041400,1107,2452,92,33,0,2
1.6,3431,0,169864512,932,110,38,4,25,0.040354,1107,2452,92,33,0,2
1.6,3432,0,169889088,932,110,38,4,25,0.040249,1107,2452,92,33,0,2
1.6,3433,0,169946312,932,110,38,4,25,0.040513,1107,2452,92,33,0,2
1.6,3434,0,170038464,932,110,38,4,24,0.041072,1107,2451,92,33,0,2
1.6,3435,0,170079368,932,110,38,4,25,0.040004,1106,2452,93,51,1,3
1.6,3436,0,170136544,932,110,38,4,24,0.041293,1106,2454,93,51,1,3
1.6,3437,0,170193784,932,110,38,4,24,0.041088,1106,2454,93,51,1,3
1.6,3438,0,170234688,932,110,38,4,25,0.040363,1106,2454,93,51,1,3
1.6,3439,0,170283736,932,110,38,4,24,0.041184,1106,2454,93,51,1,3
1.6,3440,0,170324664,932,110,38,4,25,0.039976,1106,2454,93,51,1,3
1.6,3441,0,170423080,932,110,38,4,25,0.040789,1106,2454,93,51,1,3
1.6,3442,0,170488048,932,110,38,4,25,0.039815,1105,2454,88,35,0,4
1.6,3443,0,170529008,932,110,38,4,25,0.040485,1101,2452,88,35,0,4
1.6,3444,0,170586136,932,110,38,4,25,0.040662,1103,2452,88,35,0,4
1.6,3445,0,170635120,932,110,38,4,25,0.040348,1103,2452,88,35,0,4
1.6,3446,0,170676016,932,110,38,4,25,0.040438,1103,2453,88,35,0,4
1.6,3447,0,170733224,932,110,38,4,25,0.040084,1103,2454,88,35,0,4
1.6,3448,0,170825032,932,110,38,4,25,0.039797,1103,2453,88,35,0,4
1.6,3449,0,170865904,932,110,38,4,25,0.039847,1103,2453,86,31,0,3
1.6,3450,0,170939464,932,110,38,4,25,0.039849,1109,2456,86,31,0,3
1.6,3451,0,170972056,932,110,38,4,26,0.039028,1109,2456,86,31,0,3
1.6,3452,0,171012928,932,110,38,4,25,0.039986,1109,2456,86,31,0,3
1.6,3453,0,171078336,932,110,38,4,26,0.038996,1109,2456,86,31,0,3
1.6,3454,0,171102912,932,110,38,4,26,0.038925,1109,2456,86,31,0,3
1.6,3455,0,171203288,932,110,38,4,25,0.039446,1110,2456,86,31,0,3
1.6,3456,0,169710616,933,110,38,4,26,0.039208,1110,2450,93,42,0,4
1.6,3457,0,169759704,933,110,38,4,26,0.038540,1110,2450,93,42,0,4
1.6,3458,0,169817000,933,110,38,4,25,0.039747,1110,2450,93,42,0,4
1.6,3459,0,169865896,933,110,38,4,25,0.039902,1110,2450,93,42,0,4
1.6,3460,0,169923128,933,110,38,4,25,0.039532,1110,2454,93,42,0,4
1.6,3461,0,169964008,933,110,38,4,25,0.039896,1113,2455,93,42,0,4
1.6,3462,0,170064352,933,110,38,4,26,0.038731,1113,2455,93,42,0,4
1.6,3463,0,170105216,933,110,38,4,25,0.039355,1112,2455,94,36,0,3
1.6,3464,0,170170592,933,110,38,4,26,0.039007,1115,2458,94,36,0,3
1.6,3465,0,170203360,933,110,38,4,26,0.038281,1115,2458,94,36,0,3
1.6,3466,0,170268704,933,110,38,4,27,0.037307,1115,2461,94,36,0,3
1.6,3467,0,170317712,933,110,38,4,26,0.038932,1115,2462,94,36,0,3
1.6,3468,0,170431800,933,110,38,4,26,0.037931,1115,2462,94,36,0,3
1.6,3469,0,172248736,934,110,38,4,26,0.038507,1115,2462,94,36,0,3
1.6,3470,0,172312440,934,110,38,4,26,0.039146,1115,2462,86,36,0,3
1.6,3471,0,172353184,934,110,38,4,25,0.039287,1114,2462,86,36,0,3
1.6,3472,0,172418584,934,110,38,4,25,0.040184,1114,2462,86,36,0,3
1.6,3473,0,172467576,934,110,38,4,25,0.040385,1114,2463,86,36,0,3
1.6,3474,0,172516600,934,110,38,4,25,0.040405,1115,2462,86,36,0,3
1.6,3475,0,172557464,934,110,38,4,25,0.040786,1115,2462,86,36,0,3
1.6,3476,0,172648280,934,110,38,4,25,0.040745,1115,2462,86,36,0,3
1.6,3477,0,172681048,934,110,38,4,25,0.040044,1118,2461,91,39,0,4
1.6,3478,0,172746384,934,110,38,4,25,0.039665,1118,2461,91,39,0,4
1.6,3479,0,172811744,934,110,38,4,26,0.038594,1118,2465,91,39,0,4
1.6,3480,0,172844456,934,110,38,4,25,0.039356,1118,2465,91,39,0,4
1.6,3481,0,172885312,934,110,38,4,26,0.038493,1117,2465,91,39,0,4
1.6,3482,0,172967080,934,110,38,4,26,0.038144,1118,2465,91,39,0,4
1.6,3483,0,170637664,935,111,38,4,26,0.037896,1118,2465,91,39,0,4
1.6,3484,0,170834024,935,111,38,4,26,0.038304,1119,2465,91,48,0,9
1.6,3485,0,170891232,935,111,38,4,26,0.038570,1119,2465,91,48,0,9
1.6,3486,0,171046848,935,111,38,4,25,0.039353,1119,2465,91,48,0,9
1.6,3487,0,171243144,935,111,38,4,25,0.039460,1119,2463,91,48,0,9
1.6,3488,0,171431192,935,111,38,4,25,0.039872,1119,2463,91,48,0,9
1.6,3489,0,171463896,935,111,38,4,25,0.040160,1119,2463,91,48,0,9
1.6,3490,0,171677800,935,111,38,4,25,0.040283,1119,2463,91,48,0,9
1.6,3491,0,171750416,935,111,38,4,24,0.042227,1119,2463,92,42,0,11
1.6,3492,0,171807608,935,111,38,4,23,0.042646,1119,2463,92,42,0,11
1.6,3493,0,171848456,935,111,38,4,24,0.042013,1118,2462,92,42,0,11
1.6,3494,0,171905736,935,111,38,4,24,0.042250,1118,2462,92,42,0,11
1.6,3495,0,171954728,935,111,38,4,24,0.042549,1118,2460,92,42,0,11
1.6,3496,0,171995560,935,111,38,4,24,0.041968,1121,2460,92,42,0,11
1.6,3497,0,172079328,935,111,38,4,24,0.041553,1121,2460,91,34,0,5
1.6,3498,0,172136160,935,111,38,4,23,0.042819,1121,2456,91,34,0,5
1.6,3499,0,170609976,936,111,38,4,23,0.042766,1120,2456,91,34,0,5
1.6,3500,0,170683472,936,111,38,4,24,0.041321,1118,2456,91,34,0,5
1.6,3501,0,170724240,936,111,38,4,25,0.040094,1118,2456,91,34,0,5
1.6,3502,0,170765080,936,111,38,4,25,0.040372,1118,2456,91,34,0,5
1.6,3503,0,170814176,936,111,38,4,25,0.040288,1119,2449,91,34,0,5
1.6,3504,0,170898184,936,111,38,4,25,0.040375,1119,2446,90,38,0,2
1.6,3505,0,170963560,936,111,38,4,25,0.039765,1119,2446,90,38,0,2
1.6,3506,0,171053480,936,111,38,4,25,0.040558,1119,2447,90,38,0,2
1.6,3507,0,171184496,936,111,38,4,24,0.041049,1119,2447,90,38,0,2
1.6,3508,0,171241664,936,111,38,4,25,0.039525,1119,2447,90,38,0,2
1.6,3509,0,171290664,936,111,38,4,26,0.038727,1123,2447,90,38,0,2
1.6,3510,0,171331512,936,111,38,4,25,0.040024,1123,2448,90,38,0,2
1.6,3511,0,171429024,936,111,38,4,25,0.039868,1124,2448,90,32,0,5
1.6,3512,0,171502392,936,111,38,4,26,0.038943,1129,2452,90,32,0,5
1.6,3513,0,171535112,936,111,38,4,25,0.039690,1129,2452,90,32,0,5
1.6,3514,0,171575936,936,111,38,4,25,0.039626,1129,2452,90,32,0,5
1.6,3515,0,171641192,936,111,38,4,25,0.039722,1129,2452,90,32,0,5
1.6,3516,0,171682032,936,111,38,4,25,0.039924,1130,2452,90,32,0,5
1.6,3517,0,171739176,936,111,38,4,26,0.039053,1130,2451,90,32,0,5
1.6,3518,0,171806384,936,111,38,4,25,0.039731,1130,2453,92,61,0,4
1.6,3519,0,171871840,936,111,38,4,25,0.040547,1130,2454,92,61,0,4
1.6,3520,0,171937216,936,111,38,4,25,0.039622,1130,2447,92,61,0,4
1.6,3521,0,171969904,936,111,38,4,25,0.039493,1130,2447,92,61,0,4
1.6,3522,0,172018992,936,111,38,4,26,0.039165,1130,2447,92,61,0,4
